Year,Player,Pos,Tm,G,PER, Salary ,MP,3P,2P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1994,Buck Williams,PF,POR,81,14,5050000,32.5,0,3.6,2.5,10.4,1,0.7,0.6,1.4,3,9.7,Rim Protector
1994,Vin Baker,C,MIL,82,16.1,866000,31.2,0,5.3,2.9,7.6,2,0.7,1.4,2,2.8,13.5,All Star Post Scorer
1994,Glen Rice,SF,MIA,81,18.5,2002000,37,1.6,6.6,3.1,5.4,2.3,1.4,0.4,1.6,2.3,21.1,All Star Sharpshooter
1994,Dikembe Mutombo,C,DEN,82,17.9,3000000,34.8,0,4.5,3.1,11.8,1.5,0.7,4.1,2.5,3.2,12,All Star Big Man
1994,Rex Chapman,SG,WSB,60,16.9,2004000,33.8,1.1,6.1,2.8,2.4,3.1,1,0.1,2,1.4,18.2,All Star Sharpshooter
1994,Brian Davis,SF,MIN,68,9.2,150000,5.5,0,0.6,0.7,0.8,0.3,0.2,0.1,0.3,0.5,1.9,Ignorance
1994,Danny Manning,PF,TOT,68,16.4,3250000,37.1,0,8.6,3.4,6.8,3.8,1.5,1.2,3.4,3.8,20.6,All Star Post Scorer
1994,Keith Askins,SF,MIA,37,8.2,313000,8.6,0.1,0.9,0.2,2.2,0.4,0.3,0,0.6,1.5,2.3,Ignorance
1994,Herb Williams,C,NYK,70,10.4,1600000,11.1,0,1.5,0.4,2.6,0.4,0.3,0.6,0.6,1.5,3.3,Post Scorer
1994,Kenny Williams,SF,IND,68,15.8,375000,14.4,0,2.8,0.7,3,0.8,0.4,0.7,0.7,1.5,6.3,Post Scorer
1994,Vlade Divac,C,LAL,79,18.8,4133000,34,0.1,5.6,2.6,10.8,3.9,1.2,1.4,2.4,3.6,14.2,All Star Big Man
1994,John Bagley,PG,ATL,3,7.6,600000,4.3,0,0,0.7,0.3,1,0,0,0,0.7,0.7,Ignorance
1994,Chad Gallagher,C,UTA,2,66.8,,1.5,0,1.5,0,0,0,0,0,0,1,3,Ignorance
1994,Reggie Williams,SF,DEN,82,13.1,1258000,32.4,0.8,4.3,2,4.8,3.7,1.4,0.8,2,3.5,13,All Star Post Scorer
1994,Bill Wennington,C,CHI,76,14,150000,18,0,3.1,0.9,4.6,0.9,0.6,0.4,1,2.8,7.1,Post Scorer
1994,Michael Cage,C,SEA,82,11.9,1502000,20.8,0,2.1,0.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6,Post Scorer
1994,Dominique Wilkins,SF,TOT,74,21.4,3500000,35.6,1.1,8.3,6,6.5,2.3,1.2,0.4,2.3,1.7,26,Superstar
1994,John Williams,SF,LAC,34,10.5,1100000,21.3,0.1,2.2,0.7,3.7,2.9,0.7,0.3,1,2.5,5.6,Playmaker
1994,Duane Cooper,PG,PHO,23,7.9,150000,5.9,0,0.7,0.5,0.4,1.2,0.1,0,0.9,0.5,2.1,Ignorance
1994,LeRon Ellis,C,CHH,50,13.5,150000,13.6,0,1.8,0.9,3.8,0.5,0.3,0.5,0.4,1.7,4.4,Post Scorer
1994,Andrew Lang,C,ATL,82,11,1228000,19.6,0,2.6,0.9,3.8,0.6,0.5,1.1,1,2.3,6.1,Post Scorer
1994,Sherman Douglas,PG,BOS,78,14.3,2300000,35.8,0.2,5.3,2.3,2.5,8.8,1.1,0.1,3,2.2,13.3,All Star Playmaker
1994,Micheal Williams,PG,MIN,71,18,2075000,31.1,0.1,4.3,4.7,3.1,7.2,1.7,0.3,2.9,2.7,13.7,All Star Playmaker
1994,Manute Bol,C,TOT,14,3.1,650000,8.3,0,0.3,0,1.3,0.1,0.1,1.1,0.4,0.9,0.6,Ignorance
1994,Lorenzo Williams,PF,TOT,38,11.1,250000,18.8,0,1.3,0.3,5.7,0.7,0.5,1.2,0.6,2.4,2.9,Post Scorer
1994,Tyrone Hill,PF,CLE,57,18.4,1075000,25.4,0,3.8,3,8.8,0.8,0.9,0.6,1.4,3.4,10.6,Rim Protector
1994,Sean Elliott,SF,DET,73,11.3,1807000,33,0.4,4.6,1.9,3.6,2.7,0.7,0.4,1.8,2.4,12.1,Playmaker
1994,Scott Williams,C,CHI,38,15.4,641000,16.8,0,3,1.6,4.8,1,0.4,0.6,1.2,2.9,7.6,Rim Protector
1994,Pervis Ellison,C,WSB,47,10.7,2300000,25.1,0,2.9,1.5,5.1,1.5,0.5,1.1,1.6,3,7.3,Rim Protector
1994,Bison Dele,C,DEN,80,16.5,1244000,18.8,0,3.1,1.7,5.6,0.6,0.6,1.1,1.3,2.8,8,Rim Protector
1994,Kenny Gattison,PF,CHH,77,13.3,1250000,21.4,0,3,1.6,4.6,1.2,0.8,0.6,1,3,7.7,Rim Protector
1994,Nick Van,PG,LAL,81,13.6,,33.3,1.5,3.6,1.9,2.9,5.8,1,0.1,1.8,1.9,13.6,All Star Sharpshooter
1994,Christian Laettner,PF,MIN,70,16.8,2730000,34.7,0.1,5.6,5.4,8.6,4.4,1.2,1.2,3.7,3.8,16.8,All Star Big Man
1994,Bimbo Coles,PG,MIA,76,13,802000,22.7,0.3,2.8,1.3,2.1,3.5,1,0.2,1.4,1.7,7.7,Playmaker
1994,Doug Edwards,PF,ATL,16,9.4,650000,6.7,0,1.1,0.6,1.1,0.5,0.1,0.3,0.4,0.6,2.7,Ignorance
1994,David Benoit,SF,UTA,55,10.9,810000,19.5,0.2,2.3,1.2,4.7,0.4,0.4,0.7,0.7,2.1,6.5,Post Scorer
1994,Larry Nance,PF,CLE,33,17.1,2840000,27.5,0,4.6,1.9,6.9,1.5,0.8,1.7,1.2,2.9,11.2,Rim Protector
1994,Scottie Pippen,SF,CHI,72,23.2,3075000,38.3,0.9,7.8,3.8,8.7,5.6,2.9,0.8,3.2,3.2,22,Superstar
1994,Craig Ehlo,SG,ATL,82,15,1200000,26.2,0.9,2.9,1.4,3.4,3.3,1.7,0.3,1.6,2,10,Playmaker
1994,Horace Grant,PF,CHI,70,19.8,1950000,36.7,0,6.6,2,11,3.4,1.1,1.2,1.6,2.3,15.1,All Star Post Scorer
1994,Orlando Woolridge,SF,PHI,74,13.9,1542000,26.4,0,4.9,2.8,4,1.9,0.6,0.8,1.9,2.5,12.7,Rim Protector
1994,Hersey Hawkins,SG,CHH,82,15.6,2400000,32.3,1,3.9,3.8,4.6,2.6,1.6,0.3,1.9,2,14.4,All Star Sharpshooter
1994,Bryant Stith,SG,DEN,82,12.7,1100000,34.8,0,4.4,3.5,4.3,2.4,1.4,0.2,1.6,2,12.5,Playmaker
1994,Rick Fox,SF,BOS,82,14.4,755000,25.6,0.4,3.7,2.1,4.3,2.6,1,0.6,1.9,3,10.8,Playmaker
1994,Adonis Jordan,PG,DEN,6,5.6,,13.2,0.5,0.5,0,1,3.2,0,0.2,1,1,2.5,Ignorance
1994,Lester Conner,PG,IND,11,12,25000,15.4,0,1.3,0.3,2.2,2.8,1.3,0.1,0.8,1.1,2.8,Sharpshooter
1994,Andre Spencer,SF,TOT,28,15.6,250000,12.5,0,1.9,2,2.6,0.8,0.7,0.3,0.8,1.5,5.7,Post Scorer
1994,Mark West,C,PHO,82,12.3,1000000,15.1,0,2,0.7,3.6,0.4,0.4,1.3,0.9,2.6,4.7,Post Scorer
1994,Moses Malone,C,PHI,55,17.7,1200000,11.2,0,1.9,1.6,4.1,0.6,0.2,0.3,1.1,0.9,5.3,Post Scorer
1994,Steve Scheffler,C,SEA,35,17.7,170000,4.3,0,0.8,0.5,0.7,0.2,0.2,0,0.2,0.7,2.1,Ignorance
1994,Grant Long,PF,MIA,69,13.9,1410000,31.9,0,4.3,2.7,7.2,2.5,1.3,0.4,1.8,3.5,11.4,All Star Post Scorer
1994,David Wesley,PG,NJN,60,13,150000,9,0.2,0.9,0.7,0.7,2.1,0.6,0.1,0.9,0.8,3.1,Ignorance
1994,John Battle,SG,CLE,51,12.2,1120000,16,0.1,2.5,1.4,0.8,1.6,0.4,0,0.8,1.3,6.6,Sharpshooter
1994,Robert Horry,SF,HOU,81,14.2,1200000,29.3,0.5,3.4,1.4,5.4,2.9,1.5,0.9,1.7,2.3,9.9,Playmaker
1994,Chris Jent,SF,HOU,3,11,,26,1.3,3,0.3,5,2.3,0,0,1.7,4.3,10.3,All Star Sharpshooter
1994,Antoine Carr,PF,SAS,34,12.8,1353000,13.7,0,2.3,1.2,1.5,0.4,0.3,0.6,0.4,2.2,5.8,Post Scorer
1994,Kevin Edwards,SG,NJN,82,13.8,1200000,33.3,0.4,5.3,2,3.4,2.8,1.5,0.4,1.6,1.8,14,Playmaker
1994,Litterial Green,PG,ORL,29,13,250000,4.3,0,0.7,1,0.4,0.3,0.2,0,0.4,0.6,2.5,Ignorance
1994,Duane Causwell,C,SAC,41,11.8,1260000,16.4,0,1.7,1,4.5,0.3,0.5,1.2,0.8,2.7,4.4,Rim Protector
1994,Scott Skiles,PG,ORL,82,13.1,1722000,28.1,0.8,2.5,2.4,2.3,6.1,0.6,0,2.4,2.1,9.9,Playmaker
1994,Scott Haskin,C,IND,27,11.3,833000,6.9,0,0.8,0.5,2,0.2,0.1,0.6,0.5,1.2,2,Ignorance
1994,Chris Morris,SF,NJN,50,15.4,1785000,27,1.1,3,1.7,4.6,1.7,1.1,1,1,2.4,10.9,All Star Sharpshooter
1994,Lucious Harris,SG,DAL,77,11,350000,15.1,0.1,2,1.1,2,1.4,0.6,0.1,1,1.5,5.4,Post Scorer
1994,Kurt Rambis,PF,LAL,50,14,400000,12.7,0,1.2,0.9,3.8,0.6,0.4,0.5,0.5,1.8,3.3,Post Scorer
1994,Rolando Blackman,SG,NYK,55,11.3,1995000,17.6,0.5,2.4,0.9,1.7,1.4,0.5,0.1,0.8,1.8,7.3,Sharpshooter
1994,Mookie Blaylock,PG,ATL,81,19.6,1630000,36,1.4,4.1,1.4,5.2,9.7,2.6,0.5,2.4,1.8,13.8,All Star Playmaker
1994,Randy White,PF,DAL,18,11.4,922000,17.8,0.3,2.2,1.1,4.6,0.6,0.6,0.6,1,2.6,6.4,Post Scorer
1994,Bob Martin,C,LAC,53,6.9,,10.1,0,0.8,0.6,2.2,0.3,0.2,0.6,0.5,2,2.1,Post Scorer
1994,Mark Price,PG,CLE,76,22.7,2850000,31.4,1.6,4.8,3.1,3,7.8,1.4,0.1,2.5,1.2,17.3,All Star Playmaker
1994,Acie Earl,C,BOS,74,9.2,650000,15.5,0,2,1.5,3.3,0.2,0.3,0.7,1,2.4,5.5,Post Scorer
1994,Jim Jackson,SG,DAL,82,14.4,2000000,37.4,0.2,7.6,3.5,4.7,4.6,1.1,0.3,4.1,2,19.2,Superstar
1994,Darnell Mee,SG,DEN,38,6.3,150000,7.5,0.1,0.6,0.3,0.9,0.4,0.4,0.3,0.5,0.9,1.9,Ignorance
1994,Nate McMillan,PG,SEA,73,15.5,850000,25.8,0.7,1.7,0.4,3.9,5.3,3,0.3,1.7,2.8,6,All Star Playmaker
1994,Kevin Duckworth,C,WSB,69,8.2,2313000,21.5,0,2.7,1.3,4.7,0.8,0.5,0.5,1.5,3.2,6.6,Rim Protector
1994,Jo Jo,SG,CHI,36,6.3,,11.6,0.2,1.3,0.3,1.3,1.1,0.2,0.3,1,1.7,3.6,Post Scorer
1994,Keith Tower,C,ORL,11,5.5,,2.9,0,0.4,0,0.5,0.1,0,0,0,0.5,0.7,Ignorance
1994,Derrick Coleman,PF,NJN,77,21.4,3440000,36.1,0.5,6.5,5.7,11.3,3.4,0.9,1.8,2.7,2.7,20.2,All Star Big Man
1994,Alaa Abdelnaby,PF,BOS,13,9.2,805000,12.2,0,1.8,1.2,3.5,0.2,0.2,0.2,1.3,1.5,4.9,Post Scorer
1994,Chuck Person,SF,MIN,77,11.7,2156000,26.4,1.3,3.3,1.1,3.3,2.4,0.6,0.2,1.6,2.1,11.6,All Star Sharpshooter
1994,Randy Brown,PG,SAC,61,9.3,597000,17.1,0,1.8,0.9,1.8,2.2,1,0.2,1.2,2.2,4.5,Post Scorer
1994,Greg Kite,C,ORL,29,2.2,985000,10.7,0,0.4,0.3,2.4,0.1,0.1,0.4,0.6,2.1,1.2,Post Scorer
1994,Greg Anthony,PG,NYK,80,13,1269000,24.9,0.6,2.2,1.6,2.4,4.6,1.4,0.2,1.6,2,7.9,Playmaker
1994,Larry Stewart,SF,WSB,3,13.6,600000,11.7,0,1,2.3,2.3,0.7,0.7,0.3,0.7,1.3,4.3,Post Scorer
1994,Dee Brown,SG,BOS,77,16,1025000,37.2,0.4,6,2.4,3.9,4.5,2,0.6,1.6,2.7,15.5,All Star Playmaker
1994,Ken Norman,SF,MIL,82,12.6,1510000,31,0.8,4.3,1.1,6.1,2.7,0.7,0.6,1.8,2.5,11.9,Playmaker
1994,Steve Henson,PG,CHH,3,9.7,250000,5.7,0.3,0,0,0.3,1.7,0,0,0.3,1,1,Ignorance
1994,P.J. Brown,C,NJN,79,12.2,600000,24.7,0,2.1,1.5,6.2,1.2,0.9,1.2,0.9,2.2,5.7,Rim Protector
1994,Fat Lever,PG,DAL,81,13.2,2203000,24,0.3,2.5,0.9,3.5,2.6,2,0.2,1.1,1.9,6.9,Playmaker
1994,Stephen Howard,SF,UTA,9,19.4,,5.9,0,1.1,1.2,1.8,0.1,0.1,0.3,0.7,1.4,3.4,Ignorance
1994,Thurl Bailey,PF,MIN,79,15.2,1000000,16.4,0,2.9,1.5,2.7,0.7,0.3,0.7,0.7,1.2,7.4,Post Scorer
1994,Rodney Rogers,SF,DEN,79,12.9,150000,17.8,0.4,2.6,1.6,2.9,1.3,0.8,0.6,1.7,2.5,8.1,Playmaker
1994,Chucky Brown,SF,DAL,1,10.8,,10,0,1,1,1,0,0,0,0,2,3,Ignorance
1994,Larry Johnson,PF,CHH,51,16.8,3125000,34.5,0.1,6.7,2.7,8.8,3.6,0.6,0.3,2.3,2.6,16.4,All Star Post Scorer
1994,Alec Kessler,PF,MIA,15,11.8,922000,4.4,0.3,0.4,0.4,0.7,0.1,0.1,0.1,0.3,0.9,2.2,Ignorance
1994,Ricky Grace,PG,ATL,3,10.8,,2.7,0,0.7,0,0.3,0.3,0,0,0,1,1.3,Ignorance
1994,Chris Corchiani,PG,BOS,51,10.4,150000,9.2,0.2,0.6,0.5,0.9,1.7,0.4,0,0.7,0.9,2.3,Ignorance
1994,James Robinson,PG,POR,58,10,650000,11.6,0.4,1.4,0.8,1.3,1.2,0.5,0.3,0.9,1.2,4.8,Ignorance
1994,John Paxson,PG,CHI,27,8.3,800000,12.7,0.3,0.8,0,0.7,1.2,0.3,0.1,0.2,0.7,2.6,Ignorance
1994,Tellis Frank,PF,MIN,67,8.9,200000,14.3,0,1,0.8,3.3,0.9,0.5,0.5,0.7,2.4,2.8,Post Scorer
1994,Antonio Harvey,PF,LAL,27,8,150000,9.1,0,1.1,0.4,2.2,0.2,0.3,0.7,0.6,1.4,2.6,Ignorance
1994,Rick Mahorn,PF,NJN,28,9.2,650000,8.1,0,0.8,0.5,1.9,0.2,0.1,0.2,0.3,1.4,2.1,Ignorance
1994,Michael Adams,PG,WSB,70,14.2,1309000,33.4,0.8,3.3,3.2,2.6,6.9,1.4,0.1,2.4,2,12.1,All Star Playmaker
1994,J.R. Reid,PF,SAS,70,14.7,1818000,19.2,0,3.7,1.5,3.1,1,0.6,0.4,1.2,2.4,9,Post Scorer
1994,Ron Anderson,SF,TOT,21,9.9,300000,17,0.3,1.3,0.9,2.5,0.8,0.4,0.1,0.5,0.8,4.6,Ignorance
1994,Gary Payton,PG,SEA,82,17.8,2383000,35.1,0.2,6.9,2,3.3,6,2.3,0.2,2.1,2.8,16.5,All Star Playmaker
1994,Charles Oakley,PF,NYK,82,15.3,1950000,35.8,0,4.4,3,11.8,2.7,1.3,0.2,2.4,3.6,11.8,All Star Post Scorer
1994,Derek Strong,PF,MIL,67,14.6,420000,16.9,0,2.1,2.4,4.2,0.7,0.6,0.2,0.9,1,6.6,Post Scorer
1994,Rony Seikaly,C,MIA,72,17.1,3057000,33.5,0,5.4,4.2,10.3,1.9,0.8,1.4,2.7,3.9,15.1,All Star Big Man
1994,Otis Thorpe,PF,HOU,82,16.1,2418000,35.5,0,5.5,3.1,10.6,2.3,0.8,0.3,2.3,3.1,14,All Star Post Scorer
1994,Greg Anderson,PF,DET,77,14.6,650000,21.1,0,2.6,1.1,7.4,0.7,0.7,0.9,1.2,3,6.4,Rim Protector
1994,Randy Woods,PG,LAC,40,12.8,650000,8.8,0.7,0.6,0.5,0.7,1.8,0.6,0.1,0.9,1,3.6,Ignorance
1994,Donald Royal,SF,ORL,74,14.6,890000,18.3,0,2.4,2.7,3.4,0.8,0.7,0.2,1,1.6,7.4,Post Scorer
1994,Kevin Gamble,SF,BOS,75,13.4,1100000,25.1,0.3,4.6,1.4,2.1,2,0.8,0.3,1,1.8,11.5,Playmaker
1994,Walt Williams,SF,SAC,57,10.4,1658000,23.8,0.7,3.3,2.6,4.1,2.3,0.9,0.4,2.5,3.5,11.2,Playmaker
1994,Darren Morningstar,C,TOT,23,8.9,43000,16,0,1.7,0.8,3.5,0.7,0.6,0.1,0.8,3,4.2,Post Scorer
1994,LaBradford Smith,SG,TOT,66,11.6,940000,13.3,0.3,1.6,1,1.3,1.7,0.6,0.1,0.8,1.5,5,Sharpshooter
1994,Chris Mullin,SF,GSW,62,15.8,2844000,37.5,0.9,5.7,2.7,5.6,5.1,1.7,0.9,2.9,1.8,16.8,All Star Playmaker
1994,Doug West,SG,MIN,72,13.3,1275000,30.3,0,6,2.6,3.2,2.4,0.9,0.3,1.9,3.3,14.7,All Star Post Scorer
1994,Gary Alexander,PF,TOT,11,8.6,,5,0,0.7,0.3,1.4,0.2,0.3,0,0.7,0.9,1.7,Ignorance
1994,Gerald Paddio,SF,TOT,18,8.5,,7.6,0,1.2,0.5,0.9,0.6,0.2,0,0.3,0.5,2.9,Ignorance
1994,Tracy Moore,SG,DET,3,33,40000,3.3,0,0.7,0.7,0.3,0,0.7,0,0,0,2,Ignorance
1994,Charles Barkley,PF,PHO,65,22.8,3250000,35.4,0.7,7.2,4.9,11.2,4.6,1.6,0.6,3.2,2.5,21.6,Superstar
1994,Malik Sealy,SF,IND,43,12.1,1023000,14.5,0.1,2.5,1.4,2.7,1.1,0.7,0.2,1.2,2,6.6,Post Scorer
1994,Kenny Anderson,PG,NJN,82,18.2,2925000,38.2,0.5,6.5,4.2,3.9,9.6,1.9,0.2,3.2,2.5,18.8,All Star Playmaker
1994,Frank Brickowski,C,TOT,71,14.3,1850000,29.5,0.1,5.1,2.7,5.7,3.1,1.1,0.4,2.5,3.4,13.2,All Star Post Scorer
1994,Chris Mills,SF,CLE,79,12.6,650000,25.6,0.5,3.1,1.7,5.1,1.6,0.7,0.6,1.1,2.9,9.4,Rim Protector
1994,Hakeem Olajuwon,C,HOU,80,25.3,3170000,41,0.1,11.1,4.9,11.9,3.6,1.6,3.7,3.4,3.6,27.3,All Star Big Man
1994,Carl Herrera,PF,HOU,75,9.1,1000000,17.2,0,1.9,0.9,3.8,0.5,0.4,0.3,0.9,2.1,4.7,Post Scorer
1994,Frank Johnson,PG,PHO,70,11.6,500000,12.5,0,1.9,0.8,1.2,2.1,0.6,0,0.9,1.7,4.6,Post Scorer
1994,Gerald Madkins,SG,CLE,22,7.4,475000,6.8,0.2,0.3,0.4,0.5,0.9,0.4,0,0.6,0.7,1.6,Ignorance
1994,Greg Foster,PF,MIL,3,14.7,250000,6.3,0,1.3,0.7,1,0,0,0.3,0.3,1,3.3,Ignorance
1994,Luther Wright,C,UTA,15,-0.4,650000,6.1,0,0.5,0.2,0.7,0,0.1,0.1,0.4,1.4,1.3,Ignorance
1994,Allan Houston,SG,DET,79,9,736000,19.2,0.4,3,1.1,1.5,1.3,0.4,0.2,1.3,2.1,8.5,Sharpshooter
1994,Brad Daugherty,C,CLE,50,18.4,3541000,36.8,0,5.9,5.1,10.2,3,0.8,0.7,2.2,2.9,17,All Star Post Scorer
1994,Evers Burns,PF,SAC,23,9.7,1616000,6.2,0,1,0.5,1.3,0.4,0.3,0.1,0.3,1.4,2.4,Ignorance
1994,Byron Scott,SG,IND,67,17.6,650000,17.9,0.4,3.4,2.3,1.6,2,0.9,0.1,1.5,1.2,10.4,Playmaker
1994,Sean Rooks,C,DAL,47,14.6,488000,26.7,0,4.1,3.2,5.5,1,0.4,0.9,1.7,2.3,11.4,Rim Protector
1994,Gheorghe Muresan,C,WSB,54,17.4,500000,12,0,2.4,0.9,3.6,0.3,0.5,0.9,1,2.2,5.6,Post Scorer
1994,Jayson Williams,PF,NJN,70,13,950000,12.5,0,1.8,1,3.8,0.4,0.2,0.5,0.5,2,4.6,Post Scorer
1994,John Stockton*,PG,UTA,82,22.5,2400000,36.2,0.6,5,3.3,3.1,12.6,2.4,0.3,3.2,2.9,15.1,All Star Playmaker
1994,Greg Dreiling,C,DAL,54,7.2,300000,12.7,0,0.9,0.5,3.1,0.6,0.3,0.4,0.8,2.9,2.4,Post Scorer
1994,Dan O'Sullivan,C,DET,13,6.6,,4.3,0,0.3,0.7,0.8,0.2,0,0,0.2,0.8,1.3,Ignorance
1994,Nick Anderson,SG,ORL,81,16.9,2670000,34.7,1.2,5,2.1,5.9,3.6,1.7,0.4,2,1.8,15.8,All Star Sharpshooter
1994,Jeff Hornacek,SG,TOT,80,16.7,1946000,35.3,0.9,5,3.3,3.5,5.2,1.6,0.2,2.1,2.3,15.9,All Star Playmaker
1994,Lindsey Hunter,PG,DET,82,12,902000,26.5,0.8,3.2,1.3,2.3,4.8,1.5,0.1,2.2,2.1,10.3,Playmaker
1994,Jack Haley,PF,SAS,28,12.8,390000,3.4,0,0.8,0.6,0.9,0,0,0,0.4,0.6,2.1,Ignorance
1994,Keith Jennings,PG,GSW,76,15.5,250000,14.4,0.7,1.1,1.3,1.2,2.9,0.9,0,1,0.8,5.7,Sharpshooter
1994,Lloyd Daniels,SG,SAS,65,11.2,182000,15.1,0.7,1.5,0.7,1.7,1.4,0.4,0.2,0.9,1.1,5.7,Sharpshooter
1994,Tim Perry,PF,PHI,80,11.5,1550000,29.2,0.9,2.5,1.3,5.1,1.2,0.8,1,1,1.9,9,Rim Protector
1994,Avery Johnson,PG,GSW,82,13.9,300000,28.4,0,4.3,2.2,2.1,5.3,1.4,0.1,2.1,2,10.9,Playmaker
1994,Armen Gilliam,PF,NJN,82,18.5,1200000,24,0,4.2,3.3,6.1,0.8,0.5,0.7,1.3,1.6,11.8,Rim Protector
1994,Eric Anderson,PF,NYK,11,15.2,250000,3.5,0.2,0.5,0.5,1.5,0.2,0,0.1,0.2,0.8,1.9,Ignorance
1994,David Wood,PF,DET,78,11.1,488000,15.2,0.3,1.2,0.8,3.1,0.7,0.5,0.2,0.4,2.6,4.1,Post Scorer
1994,Danny Schayes,C,TOT,36,7.4,1750000,10.1,0,0.8,0.8,2.2,0.4,0.3,0.3,0.6,1.3,2.4,Ignorance
1994,George Lynch,SF,LAL,71,16.1,1100000,24.8,0,4.1,1.4,5.8,1.4,1.4,0.4,1.2,2.5,9.6,Playmaker
1994,Pete Chilcutt,PF,TOT,76,12.7,760000,18,0,2.6,0.5,4.9,1.1,0.7,0.5,1,2.2,5.9,Post Scorer
1994,Jim Les,PG,SAC,18,12.9,363000,9.4,0.4,0.3,0.6,0.7,2.2,0.4,0.1,0.6,0.9,2.5,Ignorance
1994,Pete Myers,SG,CHI,82,10.6,150000,24.8,0.1,3,1.7,2.2,3,1,0.2,1.7,2.4,7.9,Playmaker
1994,Brad Lohaus,PF,MIL,67,8.3,958000,14.4,0.7,0.8,0.3,2.2,0.9,0.4,0.8,0.9,2.1,4,Post Scorer
1994,Isaac Austin,C,PHI,14,14.1,450000,14.4,0,2.1,1,4.9,1.2,0.4,0.7,1.2,2.1,5.1,Post Scorer
1994,Hot Rod,PF,CLE,76,16.2,,35,0,5.2,3.3,7.6,2.5,1,1.7,1.8,2.9,13.7,All Star Big Man
1994,Derek Harper,PG,TOT,82,12.3,1927000,26.9,0.9,2.8,1.4,1.7,4.1,1.5,0.1,1.6,2,9.6,Playmaker
1994,Tom Gugliotta,PF,WSB,78,17.9,1625000,35.8,0.5,6.4,2.7,9.3,3.5,2.2,0.7,3.2,2.2,17.1,All Star Post Scorer
1994,Mike Brown,C,MIN,82,7.2,1375000,23.4,0,1.4,0.9,5.5,0.9,0.6,0.4,0.9,2.7,3.6,Post Scorer
1994,Kevin Willis,PF,ATL,80,19.4,2625000,35.8,0.1,7.7,3.4,12,1.9,1,0.5,2.4,3.1,19.1,All Star Post Scorer
1994,Trevor Wilson,PF,TOT,57,11.8,150000,21.4,0,3.3,1.6,4.8,1.3,0.7,0.2,1.6,2.2,8.2,Playmaker
1994,Popeye Jones,PF,DAL,81,14.1,275000,21.9,0,2.4,1,7.5,1.2,0.8,0.4,1.2,3,5.8,Rim Protector
1994,Gerald Wilkins,SG,CLE,82,14.9,2278000,33.8,1,4.4,2.4,3.7,3.1,1.3,0.5,1.6,2.3,14.3,All Star Sharpshooter
1994,Sam Cassell,PG,HOU,66,13.1,650000,17,0.4,2.1,1.4,2,2.9,0.9,0.1,1.4,2.1,6.7,Playmaker
1994,Mario Elie,SF,HOU,67,13.4,790000,24,0.8,2.3,2.3,2.7,3.1,0.7,0.1,1.6,1.9,9.3,Playmaker
1994,B.J. Armstrong,PG,CHI,82,14.5,620000,33.8,0.7,5.1,2.4,2.1,3.9,1,0.1,1.6,1.8,14.8,Playmaker
1994,Sam Perkins,PF,SEA,81,14.9,3587000,26.8,1.2,3,2.7,4.5,1.4,0.8,0.4,1.3,2.4,12.3,All Star Sharpshooter
1994,Terry Mills,PF,DET,80,17.7,1614000,34.7,0.3,7.1,2.3,8.4,2.2,0.8,0.8,1.9,3.9,17.3,All Star Post Scorer
1994,Gary Grant,PG,LAC,78,13.8,1128000,19.7,0.2,3,0.8,1.8,3.7,1.5,0.2,1.7,1.8,7.5,Playmaker
1994,James Worthy,SF,LAL,80,12.8,1800000,20,0.4,3.9,1.3,2.3,1.9,0.6,0.2,1.2,1,10.2,Sharpshooter
1994,Kevin Brooks,SF,DEN,34,5.3,975000,5.6,0.1,0.9,0.3,0.6,0.1,0,0.1,0.4,0.6,2.5,Ignorance
1994,Danny Ainge,SG,PHO,68,11.8,1690000,22.9,1.2,2.1,1.1,1.9,2.6,0.8,0.1,1.2,2.1,8.9,Sharpshooter
1994,Terrell Brandon,PG,CLE,73,15,840000,21.2,0.1,3.1,1.9,2.2,3.8,1.2,0.2,1.5,1.5,8.3,Playmaker
1994,Bo Outlaw,SF,LAC,37,14.3,,23.5,0,2.6,1.6,5.7,1,1,1,0.8,2.5,6.9,Rim Protector
1994,Blue Edwards,SF,MIL,82,12.9,1500000,28.3,0.5,4.2,1.8,4,2.1,1,0.3,1.8,2.9,11.6,Playmaker
1994,Terry Dehere,PG,LAC,64,9.5,1050000,11.9,0.4,1.7,1,1.1,1.2,0.4,0,1,1.1,5.3,Ignorance
1994,Ed Pinckney,PF,BOS,76,14.5,1470000,20.1,0,2,1.2,6.3,0.8,0.8,0.6,0.8,1.7,5.2,Post Scorer
1994,Joe Dumars,SG,DET,69,16.2,1280000,37.6,1.8,5.5,4,2.2,3.8,0.9,0.1,2.3,1.7,20.4,All Star Sharpshooter
1994,Tyrone Corbin,SF,UTA,82,11.8,1400000,26.2,0.1,3.2,1.4,4.7,1.5,1.2,0.3,1.1,2.6,8,Playmaker
1994,Felton Spencer,C,UTA,79,11.7,1581000,28,0,3.2,2.1,8.3,0.5,0.5,0.8,1.6,3.8,8.6,Rim Protector
1994,Malcolm Mackey,C,PHO,22,12.6,550000,3.1,0,0.6,0.2,1.1,0,0,0.1,0.1,0.4,1.5,Ignorance
